"334572, 349236, 309505, 316247, 393627, 427460, 365909, 284314, 427458, 310082, 282767, 268237, 382562, 373841, 348654",123
"400170, 409327",124
,125
"410250, 442586",126
"266248, 326369, 283515, 414895, 379054",127
145758,128
"424317, 443819, 443821, 443822, 424318, 412807, 426674, 426675, 443823, 443820, 443818, 412806, 443825",129
"138499, 202765, 398663, 381311, 138365, 404476",130
321929,131
"339391, 173357, 270431, 344432, 309365, 266242, 272080, 228574, 329170, 272020, 326745, 271277, 364784, 231231, 196929, 364783, 199216, 158795, 188869, 378753, 271273, 348557, 444535, 271750, 270441",132
"273050, 273049, 288113, 273625, 269743, 273623, 273624, 273048, 271844, 163033, 280381, 270126, 309435, 268244, 410964, 308308, 139600, 334937, 271959, 273046, 346207, 334932, 324591, 270738, 382560, 378773, 270048, 264180, 179909, 163034, 268419, 348649, 365885, 273051, 160028, 273268, 276445, 273047, 255450, 339497",133
"267452, 326297, 271929, 369238, 285622, 440112, 272498",134
"385650, 354810, 354818, 383420, 432906, 440208, 307688, 352360, 354815, 307689, 358850, 393099, 354811, 407021, 354809, 354812, 440210, 401735, 440211, 354813, 354814, 356738, 440209, 356737",135
402117,136
283475,137
"373186, 430011, 403082",138
"367209, 271398",139
"334122, 339486, 268233, 216329, 417212",140
"426895, 402486, 428956, 403054, 403055",141
"363620, 267903, 177387, 271438, 233523, 437232",142
"310077, 271252",143
333777,144
"363148, 381080, 310078, 347989, 359432, 319431, 294180, 344856, 343442, 270555, 348546, 365829, 264865, 438141",145
"274814, 270984, 372671, 306208, 306366, 271247, 378208, 276443",146
"295386, 295297, 324544, 372468, 324546, 369393, 369392, 371613, 324542, 309360, 347995, 347996, 339381, 266544, 371615, 371617, 371616, 372381",147
"284963, 431229, 340372",148
"309450, 283516, 282865, 371531, 271875",149
"415963, 318320, 331899, 303488, 242680, 276336, 365910, 428313, 438141",150
"369239, 378287",151
"435736, 295524, 138359, 138358, 138354",152
"442722, 366268, 442521",153
337381,154
"295150, 389458",155
"312896, 272931, 295520, 420702, 331279, 271383",156
"271440, 349452, 349453, 349455, 155643, 155645, 180789, 279777, 138801, 427154, 427155, 427151, 427152, 385698, 274814, 309611, 308986, 309612, 308974, 226425, 309613, 309615, 309616, 309617, 270984, 279775, 266300, 372671, 366323, 306208, 306366, 271247, 378765, 272503, 378208, 348626, 385701, 261911, 365807, 276443, 292924",157
"380592, 407919, 408471, 378710, 321701, 367213, 314926, 369547",158
"309460, 308309, 333788, 435733",159
"361569, 306382, 269822, 309361, 354971, 287062, 323227, 270220, 306360, 306361, 401536, 367222, 419873, 365801, 410647",160
"334522, 263156, 326364, 271967, 326742, 348608, 312375",161
"393115, 242275, 347406, 272012, 272499, 169115",162
"148515, 402119",163
"417976, 343441, 146812, 146813, 388112, 300763, 139598",164
"270431, 339391, 266242, 272080, 228574, 329170, 272020, 326745, 271277, 364784, 231231, 158795, 271273, 348557, 271750, 270441",165
"137963, 309243, 258701, 270991, 175269, 397419, 283747, 180475, 139661, 138408, 419783",166
"316244, 279827",167
"336655, 367828, 336653, 333825, 391158, 391159, 391160, 391156, 391157, 353226, 378870, 330418, 433888, 428097, 435724, 435723",168
"267460, 426882",169
"239115, 272772, 309178, 420262, 313778, 243337, 334732, 291172",170
"365794, 347404, 328537, 332494, 440127, 376502",171
"400986, 161245",172
"419949, 372552, 373290, 411903, 433750, 439569, 378714, 369624, 403012, 437813, 369152, 361015, 430214, 372727",173
"333427, 274078, 272995, 420124, 420125, 420123, 267458, 420126, 333796, 245869, 406646, 420127, 245867, 271396",174
"405113, 432550, 424070, 424071, 424069, 424073, 424074, 428957, 435740, 420295, 418055, 413520, 434494, 413510, 432830",175
"186620, 289456, 280382, 186379, 362667, 254293, 288847, 236247",176
"428576, 411880, 390600, 428958, 414753, 383267",177
"308351, 272819, 268230, 402361, 378781",178
"374422, 333624",179
"329936, 376860, 312898, 373839, 435094, 428705, 428706",180
"308971, 267349, 359665, 319354, 306396",181
"327084, 349814, 349815, 416667, 349816, 361276, 349817",182
"345093, 221005, 362668, 410635, 271940, 268232, 264050, 319074",183
"309446, 304196, 303486, 317125, 349257, 440297, 233690, 365889, 218094, 233947, 264990",184
"366766, 369129, 437512, 329514, 291460, 309220, 348605",185
"333869, 295526",186
"334262, 262000, 238245, 309471, 267457, 326366, 334202, 400993, 333795, 205556, 271873",187
"333623, 281195, 146049, 272771, 275025, 156254, 156249, 303581, 374422, 374835, 352076, 203751, 203108, 378772, 352075, 348646, 365815, 365814",188
"440923, 380369",189
"433136, 417688, 416672, 435744, 429279",190
"274999, 221008, 375799, 375800, 351460, 291231, 346692, 353804",191
"151293, 180732, 180731, 281702, 193661, 286999, 334050, 334046, 272790, 274570, 271251, 359430, 368422, 348657, 348655, 167945",192
312919,193
"305908, 305909, 305907, 439309, 425684",194
"167751, 253634, 181673, 295289, 252676, 210915, 191730, 326031, 164144, 250306, 207648, 313279, 207649, 367998, 176408, 202531, 168058, 205978, 222562, 313525, 250312, 250305, 250311, 250308, 161133",195
"365886, 175268, 421657, 421658, 171398, 421659",196
"276102, 377285, 335453",197
"298450, 348804, 439501, 326395, 372475, 339069, 339715, 349238",198
"340932, 378755, 348631",199
337380,200
"337383, 299221, 363143, 352297",201
"139598, 139656, 286313, 427113, 238031, 347777, 309367, 397244, 138370, 421965, 346380",202
"304186, 241666, 349908, 338906, 349928, 286419, 350241, 224901, 265262, 294829, 369316, 350719, 330269, 330277",203
354430,204
"306365, 329850, 348556, 271752",205
"366720, 439320, 404482, 415265",206
"367230, 309034, 389105, 253864, 248935, 348659",207
"138801, 225182, 386536, 336464, 219566, 273753, 242561, 366337, 366360, 366343, 366340, 366341, 366354, 366355, 366361, 366348, 366329, 366353, 385693, 385694, 385697, 385709, 385700, 385708, 365805, 363863, 309611, 309613, 309615, 309616, 309617",208
"221009, 331543, 349829, 273158, 273160, 138401, 273159",209
"366165, 334128, 334815, 427374, 353802, 373840, 365796",210
"330392, 330391, 313477, 306409, 313484, 309586, 271250, 185103, 300203",211
"416936, 334828, 321148, 321149, 400960",212
"137963, 397419, 419783",213
"371068, 360059, 344796, 376354, 376353, 376355, 344236, 344797, 344798, 355556, 355555, 354428, 418060, 417473, 343119, 343117, 403681, 365797",214
285661,215
"267351, 325279, 439078, 187888, 338848, 166590, 268396, 365877, 187887",216
"274249, 275562, 331833, 364905, 348641",217
"381082, 325277, 376751, 334818, 348548, 365810, 264865, 438141",218
"339379, 343455, 387879, 387880, 306401, 298513, 292923, 342413, 342414, 351320, 365822",219
"406645, 365827, 326297",220
"368268, 368266, 406107, 373080, 373079, 373082, 363924, 368063, 373081, 368065",221
"270431, 309365, 339391, 266242, 272080, 228574, 329170, 272020, 326745, 158795, 271273, 348557, 271750, 270441",222
"184761, 236151, 138435, 309609, 309606, 309602, 425138, 188987, 150919, 173295, 141682, 236152",223
316558,224
"341696, 272765, 217409",225
"306033, 308338, 348663, 272160, 186797, 439516",226
"432855, 361016",227
"376859, 384007, 380643, 379809, 380642, 362911, 310080, 325280, 295956, 355068, 355067, 334817, 302675, 304995, 348627, 291712, 328771, 329178, 328774, 365782, 364902",228
"359335, 271927, 330017",229
"334746, 267350, 326824, 380324, 366936, 334736, 382561, 268418, 348638",230
"367081, 276938, 291012, 284966, 285314",231
"443247, 389104, 392834, 403102, 390958, 390961, 390956, 390960, 417482, 431715, 425664, 384014, 384015",232
"355551, 287127, 266248, 326369, 414895, 365906",233
"371791, 278324, 347411, 353723, 306352, 401533, 365535, 344107, 417455, 372377",234
"334892, 334734, 315527, 340876, 372570, 383359, 359374",235
"130269, 398585, 396141",236
"374740, 374741, 283611, 366738, 309484",237
"438797, 434186",238
"400170, 400650, 418041, 440114",239
"24337, 141728, 382923, 59555, 309459, 144211",240
440117,241
"348515, 409724, 400989, 349834",242
"104163, 140819, 309495, 287061, 304996, 271879",243
264122,244
"369044, 369121, 287107, 358028, 271965, 344568, 416769, 324239, 365836, 360063",245
"437508, 328885, 350667, 373717, 348558, 365804, 418058, 428485, 364784, 196929, 364783",246
"144294, 291020",247
"271424, 271628, 272014",248
"270911, 270993, 288384, 365824",249
"324994, 379279",250
"379576, 343291",251
"304196, 303486, 233690, 365889",252
"319436, 242460",253
286027,254
"139598, 139656, 362379, 137535, 137534, 274260",255
"341413, 375803, 368404, 367224, 368407",256
"395796, 401542",257
"339387, 309443, 147202, 259998, 367190, 273597, 365881, 348637, 271745",258
207388,259
"372735, 374816, 372737, 369058, 367414",260
"139598, 139656, 238031, 138370",261
163408,262
"289598, 323606, 271421, 274244, 308977, 239508, 306365, 189469, 142934, 295890, 138364, 379198, 156477, 352661, 176847, 348556, 348555, 323607, 330075, 271752, 273596, 197502",263
"410843, 410844, 410842",264
"138441, 144322, 244346, 138440",265
"155329, 170724, 295528, 271968, 371856, 271316, 271425, 272272, 412886",266
"193709, 433929, 337015, 292898, 272512, 346473, 309478, 337016, 321502, 430012, 365990, 415511, 365991, 403081, 306398, 184966, 401530, 268394, 281008, 272769, 348653, 273589, 185398",267
"271315, 308341, 140119, 348610, 139862, 139943, 139944, 139945, 193775, 266250",268
"267466, 271979, 348662, 271882",269
"404890, 360120, 367788, 299208, 367787, 299205, 428961, 299207, 370512, 299206",270
"318953, 367223, 367229, 321767, 321768, 308325, 365785, 365792",271
"326367, 333837",272
361278,273
"274991, 305728, 309454, 207908, 348615, 236700, 265059, 334894, 180814, 271626, 272261",274
205632,275
"420262, 279772, 442584",276
"426574, 423719, 365301, 442390",277
"349088, 376352, 376351, 349936, 340933, 344503, 365925, 376391",278
"252676, 210915, 326031, 207648, 207649, 202531, 313525, 250312, 250305, 250311",279
"31094, 138496",280
"139598, 139656, 347776, 437528, 147117, 286313, 427113, 238031, 309367, 397244, 138370, 421965, 346380, 402117, 155492, 393265",281
389233,282
279781,283
"309436, 321231, 333841, 291811, 354048, 348514, 277897, 374816, 333840, 365830",284
308335,285
"216329, 417212",286
"221007, 267454, 360194, 229082, 337584, 271625",287
"348481, 372682, 337692",288
"309494, 306403, 181589, 169488, 406643, 272263, 185097",289
"417614, 228781, 206319",290
"367204, 285325, 285323, 285326, 297601, 306379, 285973, 308311, 291050, 417475, 367207, 272015, 285324, 365884",291
"291010, 395585",292
"345093, 283526, 237177",293
"348663, 306033, 439516, 308338",294
"334636, 333853, 354399, 347408, 271935, 373836, 348618, 272265",295
"334737, 310081, 341695, 272765, 275023, 157107, 252143, 157651, 157650, 157652",296
"354901, 249668, 235489",297
"270007, 270006, 257977, 270008, 271983, 383573, 321828, 317794",298
"349237, 368268, 368266, 406106, 335535, 373080, 350723, 373079, 373082, 368063, 373081, 309204, 355655, 368065, 409278",299
253963,300
437530,301
"345560, 209727, 303522, 228155, 431219, 212232, 280305, 309438, 273300, 303512, 359431, 291014, 209726, 335182, 334126, 334133, 334134",302
"281701, 306350, 268231, 319076",303
"393300, 266430, 309472, 315113, 334016, 269687, 251784, 243039, 358129, 378774",304
"273052, 217604",305
"265061, 326368, 292878, 334740",306
"336554, 355547, 344502, 365786",307
"319257, 319255, 368466, 367880, 273513, 367879, 367878, 293446, 293448, 390668, 319256, 352618, 350999, 351000, 293447",308
347777,309
"309469, 310083, 421511, 291039, 348647",310
"322258, 381229, 203072, 291755",311
"332119, 367828, 391156, 348633, 312895, 428097, 435724, 435721, 365825",312
286418,313
"306368, 309482, 371855, 387377, 337382, 337827, 353961, 375850, 343463, 402116, 290255",314
386291,315
"37322, 377243, 377241, 377240, 377242, 145190, 318304, 143552",316
321819,317
349937,318
"319362, 333837",319
"433122, 321817",320
"270985, 40684",321
"366766, 317462, 348605",322
"297611, 309473, 235883, 389996, 334029, 334656, 320029, 279496, 268239, 334654, 348650, 281699, 420129",323
"309485, 267465, 271961, 283413, 273055, 373847, 283414",324
419325,325
"428247, 443308",326
"268179, 263218, 189134, 263217, 328750, 156417, 314067, 273056, 367360",327
"369398, 377405, 442663, 383264, 365790",328
391447,329
"313483, 313478, 313486, 313476, 313482, 185103",330
"324757, 433364, 373526, 373525",331
"258486, 258492, 285660, 258490, 275866",332
"400426, 417471",333
"348938, 381759, 348937, 348936",334
"270911, 288384",335
"266430, 309472, 315113, 334016, 269687, 243039, 358129",336
"283523, 272927, 149251, 329456, 273452",337
"409970, 409857, 429214, 429213, 429215, 415695, 429212, 433111, 433112, 398908, 428960, 389579, 396519",338
"367226, 426882",339
441891,340
"313445, 343748, 398995, 386873, 339567, 313444, 401535, 339566, 426335",341
279830,342
"366921, 266301, 272813, 348634, 365811, 442988",343
265981,344
"439782, 380673, 318467, 439779, 350666, 372031, 343448, 359373",345
"372422, 371797, 437506, 281873, 206269, 263710, 294822, 244069, 235492, 240510, 426693, 366922, 342884, 227305, 242403, 232856, 244676, 233984, 238798, 360268, 253627, 257902, 329478, 342886, 259821, 287775",346
"326031, 313525",347
"287337, 309178, 420262, 313778, 334732",348
"139598, 139656, 138351",349
"363620, 267903, 271438, 233523",350
"429481, 419957",351
291037,352
290542,353
"364931, 421408, 419022, 361789, 409185, 422109",354
"312883, 438567",355
"291059, 308334, 365878",356
"336471, 336470, 336467, 336468, 336466, 336472, 336469, 336474, 392582, 291820, 327010, 346687, 271167",357
"211205, 303521, 271775, 255479",358
"240762, 342195, 341529, 240757, 145193, 248361, 145187, 227540, 229798, 145192, 227539, 398385, 227533, 240756, 287283, 145191, 227534, 227532, 432508",359
"181591, 253955, 272264",360
"362451, 163325, 273490, 350296, 272258, 350281",361
"145942, 273555, 140405, 273552, 140408, 346991, 271278, 139876, 273557, 140406",362
"270984, 372671, 306208, 306366, 378208, 276443",363
138370,364
"175544, 188675, 177780, 188674, 181677, 396233, 218687, 175543",365
"274021, 335490, 308973, 308980, 331504, 326396, 347409, 267736, 319433, 367221, 348629, 365908, 365806, 309611, 309613, 309615, 309616, 309617, 366323",366
"340603, 403198, 340601, 340602, 440119",367
"368019, 363051, 378768, 347370, 392637, 354431, 425057, 440118, 421917, 421916, 421918",368
343314,369
226482,370
232103,371
"385691, 270981, 271402, 372671",372
274799,373
